"type","severity","norm_severity","smell","quality"
"io.kubernetes.client.openapi.models.V1alpha1IPAddress","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha1SelfSubjectReview","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha1ValidatingAdmissionPolicyBinding","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha2ResourceClaimTemplate","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha2ResourceClassParametersReference","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta1SelfSubjectReview","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta1ValidatingAdmissionPolicyBinding","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1Binding","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ComponentCondition","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1CSIDriver","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1CSINode","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1Eviction","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1IngressClass","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1Lease","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1LimitRange","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1NetworkPolicy","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PodTemplate","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1SelfSubjectReview","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1Subject","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1TypedObjectReference","4,758","1.0304640991153131","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.DiscoveryV1EndpointPort","4,754","1.0304395962204713","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta2Subject","4,754","1.0304395962204713","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta3Subject","4,754","1.0304395962204713","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ListMeta","4,754","1.0304395962204713","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1NodeConfigStatus","4,754","1.0304395962204713","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PersistentVolumeStatus","4,754","1.0304395962204713","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1WindowsSecurityContextOptions","4,754","1.0304395962204713","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V2MetricTarget","4,754","1.0304395962204713","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha2ResourceClaimConsumerReference","4,751","1.0304150933256297","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1CinderPersistentVolumeSource","4,751","1.0304150933256297","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1CinderVolumeSource","4,751","1.0304150933256297","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1EnvVarSource","4,751","1.0304150933256297","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1SubjectAccessReviewStatus","4,751","1.0304150933256297","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1VolumeProjection","4,751","1.0304150933256297","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.AdmissionregistrationV1ServiceReference","4,748","1.030390590430788","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.ApiextensionsV1ServiceReference","4,748","1.030390590430788","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1AzureFilePersistentVolumeSource","4,748","1.030390590430788","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1DownwardAPIVolumeFile","4,748","1.030390590430788","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1GlusterfsPersistentVolumeSource","4,748","1.030390590430788","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1Taint","4,748","1.030390590430788","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1AWSElasticBlockStoreVolumeSource","4,744","1.0303660875359464","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1GCEPersistentDiskVolumeSource","4,744","1.0303660875359464","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ReplicaSetSpec","4,738","1.0303170817462628","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta2LimitedPriorityLevelConfiguration","4,731","1.0302680759565794","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta3LimitedPriorityLevelConfiguration","4,731","1.0302680759565794","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1HorizontalPodAutoscalerSpec","4,731","1.0302680759565794","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1NetworkPolicyEgressRule","4,589","1.0292249527190336","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1NetworkPolicyIngressRule","4,589","1.0292249527190336","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1NodeSelectorTerm","4,589","1.0292249527190336","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PodAffinity","4,589","1.0292249527190336","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PodAntiAffinity","4,589","1.0292249527190336","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta2NonResourcePolicyRule","4,576","1.0291269411396669","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta3NonResourcePolicyRule","4,576","1.0291269411396669","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1NonResourceRule","4,576","1.0291269411396669","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1LabelSelector","4,572","1.029102438244825","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1Scheduling","4,572","1.029102438244825","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1Capabilities","4,569","1.0290779353499833","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1UncountedTerminatedPods","4,569","1.0290779353499833","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ResourceQuotaStatus","4,556","1.0289799237706165","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1NamespaceStatus","4,535","1.0288294059880176","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1NodeAffinity","4,532","1.028804903093176","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ServiceStatus","4,532","1.028804903093176","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1WebhookConversion","4,529","1.0287804001983343","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha2PodSchedulingContextSpec","4,525","1.0287558973034927","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha2ResourceClaimSchedulingStatus","4,525","1.0287558973034927","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1CertificateSigningRequestStatus","4,525","1.0287558973034927","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1DownwardAPIVolumeSource","4,525","1.0287558973034927","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1HostAlias","4,525","1.0287558973034927","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1IngressTLS","4,525","1.0287558973034927","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1IPBlock","4,525","1.0287558973034927","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ProjectedVolumeSource","4,525","1.0287558973034927","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1TokenReviewSpec","4,525","1.0287558973034927","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1TopologySelectorLabelRequirement","4,525","1.0287558973034927","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ContainerImage","4,515","1.0286823886189675","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha1ClusterTrustBundleSpec","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha1ParamKind","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha2ResourceHandle","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta1ParamKind","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ClaimSource","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ContainerStateWaiting","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1EmptyDirVolumeSource","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1EventSource","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ExternalDocumentation","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1FlockerVolumeSource","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1HostPathVolumeSource","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1LocalVolumeSource","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1NonResourceAttributes","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ObjectFieldSelector","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PhotonPersistentDiskVolumeSource","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PodDNSConfigOption","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PodResourceClaimStatus","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1Preconditions","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1RollingUpdateDaemonSet","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1RollingUpdateDeployment","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1SeccompProfile","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1SecretReference","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1StatefulSetPersistentVolumeClaimRetentionPolicy","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1TCPSocketAction","4,481","1.028433859257002","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta2LimitResponse","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta3LimitResponse","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1CustomResourceConversion","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1DaemonSetUpdateStrategy","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1DeploymentStrategy","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1GRPCAction","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1IngressClassSpec","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1IngressRule","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1IngressServiceBackend","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PodResourceClaim","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ScaleStatus","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1StatefulSetUpdateStrategy","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1VolumeAttachmentSource","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V2MetricIdentifier","4,478","1.0284093563621601","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha1AuditAnnotation","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha1ExpressionWarning","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha1MatchCondition","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha1Variable","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha2ResourceClaimTemplateSpec","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1AttachedVolume","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta1AuditAnnotation","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta1ExpressionWarning","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta1MatchCondition","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta1Variable","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta2ServiceAccountSubject","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta3ServiceAccountSubject","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ContainerResizePolicy","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1GroupVersionForDiscovery","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1HTTPHeader","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1IngressBackend","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1JobTemplateSpec","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1Lifecycle","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1MatchCondition","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1NodeAddress","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PersistentVolumeClaimTemplate","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PodFailurePolicyOnPodConditionsPattern","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PodTemplateSpec","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1SelfSubjectAccessReviewSpec","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ServerAddressByClientCIDR","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1Sysctl","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1VolumeDevice","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V2HorizontalPodAutoscalerBehavior","4,475","1.0283848534673186","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.StorageV1TokenRequest","4,471","1.0283603505724768","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ConfigMapEnvSource","4,471","1.0283603505724768","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PersistentVolumeClaimVolumeSource","4,471","1.0283603505724768","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1RollingUpdateStatefulSetStrategy","4,471","1.0283603505724768","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1SecretEnvSource","4,471","1.0283603505724768","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ServiceBackendPort","4,471","1.0283603505724768","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1TokenRequestStatus","4,471","1.0283603505724768","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1VolumeError","4,471","1.0283603505724768","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1WatchEvent","4,471","1.0283603505724768","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V2ResourceMetricSource","4,471","1.0283603505724768","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V2ResourceMetricStatus","4,471","1.0283603505724768","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.EventsV1EventSeries","4,468","1.0283358476776352","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1CustomResourceSubresources","4,468","1.0283358476776352","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PreferredSchedulingTerm","4,468","1.0283358476776352","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1WeightedPodAffinityTerm","4,468","1.0283358476776352","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V2ExternalMetricSource","4,468","1.0283358476776352","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V2ExternalMetricStatus","4,468","1.0283358476776352","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V2PodsMetricSource","4,468","1.0283358476776352","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V2PodsMetricStatus","4,468","1.0283358476776352","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.CoreV1EventSeries","4,461","1.0282868418879518","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta2ExemptPriorityLevelConfiguration","4,461","1.0282868418879518","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta3ExemptPriorityLevelConfiguration","4,461","1.0282868418879518","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1AggregationRule","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha1TypeChecking","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1alpha2PodSchedulingContextStatus","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1APIServiceStatus","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta1TypeChecking","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta2FlowSchemaStatus","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta2PriorityLevelConfigurationStatus","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta3FlowSchemaStatus","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta3PriorityLevelConfigurationStatus","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1DownwardAPIProjection","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1EndpointHints","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1IngressLoadBalancerStatus","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1LoadBalancerStatus","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ScopeSelector","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1TopologySelectorTerm","4,394","1.0277897831640204","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1CSINodeSpec","4,390","1.0277652802691788","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1HTTPIngressRuleValue","4,390","1.0277652802691788","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1LimitRangeSpec","4,390","1.0277652802691788","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1NodeSelector","4,390","1.0277652802691788","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PodFailurePolicy","4,390","1.0277652802691788","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ExecAction","4,384","1.0277162744794954","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1NamespaceSpec","4,384","1.0277162744794954","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1Overhead","4,377","1.027667268689812","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta2FlowDistinguisherMethod","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta2GroupSubject","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta2PriorityLevelConfigurationReference","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta2UserSubject","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta3FlowDistinguisherMethod","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta3GroupSubject","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta3PriorityLevelConfigurationReference","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1beta3UserSubject","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ForZone","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1HostIP","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1LocalObjectReference","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PodIP","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PodOS","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PodReadinessGate","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1PodSchedulingGate","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
"io.kubernetes.client.openapi.models.V1ResourceClaim","4,340","1.0273942364330046","Insufficient Modularization","Modularity, Maintainability"
